,x,y
6630,2001.3626373626373,201.6393442622951
6631,2001.3626373626373,201.6393442622951
6632,2001.3626373626373,201.6393442622951
6671,2001.3626373626373,201.14754098360658
6412,2001.3626373626373,204.09836065573774
6760,2001.3626373626373,200.16393442622953
6534,2001.3626373626373,202.62295081967216
6759,2001.3626373626373,200.16393442622953
6455,2001.3626373626373,203.6065573770492
6761,2001.3626373626373,200.16393442622953
6856,2001.3626373626373,199.1803278688525
6497,2001.3626373626373,203.1147540983607
6807,2001.3626373626373,199.67213114754102
6536,2001.3626373626373,202.62295081967216
6535,2001.3626373626373,202.62295081967216
6413,2001.3626373626373,204.09836065573774
6808,2001.3626373626373,199.67213114754102
6809,2001.3626373626373,199.67213114754102
6855,2001.3626373626373,199.1803278688525
6495,2001.3626373626373,203.1147540983607
6496,2001.3626373626373,203.1147540983607
6634,2001.3956043956043,201.6393442622951
6414,2001.3956043956043,204.09836065573774
6416,2001.3956043956043,204.09836065573774
6415,2001.3956043956043,204.09836065573774
6635,2001.3956043956043,201.6393442622951
6456,2001.3956043956043,203.6065573770492
6498,2001.3956043956043,203.1147540983607
6458,2001.3956043956043,203.6065573770492
6270,2001.3956043956043,205.08196721311478
6499,2001.3956043956043,203.1147540983607
6500,2001.3956043956043,203.1147540983607
6143,2001.3956043956043,205.57377049180332
6142,2001.3956043956043,205.57377049180332
6141,2001.3956043956043,205.57377049180332
6537,2001.3956043956043,202.62295081967216
6538,2001.3956043956043,202.62295081967216
6539,2001.3956043956043,202.62295081967216
5981,2001.3956043956043,206.06557377049182
6457,2001.3956043956043,203.6065573770492
5979,2001.3956043956043,206.06557377049182
6271,2001.3956043956043,205.08196721311478
5980,2001.3956043956043,206.06557377049182
6358,2001.3956043956043,204.59016393442624
6359,2001.3956043956043,204.59016393442624
6633,2001.3956043956043,201.6393442622951
6357,2001.3956043956043,204.59016393442624
6585,2001.3956043956043,202.13114754098365
6586,2001.3956043956043,202.13114754098365
6272,2001.3956043956043,205.08196721311478
6587,2001.3956043956043,202.13114754098365
6146,2001.4285714285716,205.57377049180332
6145,2001.4285714285716,205.57377049180332
6144,2001.4285714285716,205.57377049180332
6275,2001.4285714285716,205.08196721311478
6360,2001.4285714285716,204.59016393442624
6274,2001.4285714285716,205.08196721311478
5859,2001.4285714285716,206.55737704918036
5984,2001.4285714285716,206.06557377049182
5983,2001.4285714285716,206.06557377049182
5982,2001.4285714285716,206.06557377049182
6418,2001.4285714285716,204.09836065573774
6362,2001.4285714285716,204.59016393442624
6273,2001.4285714285716,205.08196721311478
5861,2001.4285714285716,206.55737704918036
5860,2001.4285714285716,206.55737704918036
6361,2001.4285714285716,204.59016393442624
6417,2001.4285714285716,204.09836065573774
6419,2001.4285714285716,204.09836065573774
5862,2001.4615384615386,206.55737704918036
5790,2001.4615384615386,207.04918032786887
5863,2001.4615384615386,206.55737704918036
5791,2001.4615384615386,207.04918032786887
5792,2001.4615384615386,207.04918032786887
5864,2001.4615384615386,206.55737704918036
5794,2001.4945054945056,207.04918032786887
